CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,M,BOOKID
826.0,b'GBR',82600326.0,b'07MS',b'082700',82612.0,b'GBR1226',b'8260000',1.0,2.0,313.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,226.0,155.0,,47.0,20.0,75.0,110.0,110.0,50.0,24.0,24.0,24.0,22.0,4.0,22.0,4.0,22.0,4.0,5.0,1.0,0.0,0.0,58.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,b'0827002',2.0,2.0,2.0,2.0,2.0,,20.0,20.0,3.0,,1.0,2.0,1.0,1.0,2.0,b'missing',3.0,15.875,381.0,1.4667,1.0,24.0,1.0,1.0,0.2292,0.0,23.0,3.0,-0.6344,-1.4551,-2.0719,-2.0409,,5.02475,357.58727,5.42204,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600327.0,b'07MS',b'082700',82612.0,b'GBR1234',b'8260000',1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'9999999',,,,,,,,,,,,,,,,b'missing',,,,,,,,,,,,,,,,,,5.61887,212.44026,6.06313,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600328.0,b'07MS',b'082700',82611.0,b'GBR1111',b'8260000',1.0,2.0,313.0,3.0,2.0,100.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'9999999',,,,,,,,,,,,,,,,b'missing',2.0,,,,,,,,,,,,,,,,,16.59254,2442.83728,17.90445,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600330.0,b'07MS',b'082700',82611.0,b'GBR1111',b'8260000',1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'9999999',,,,,,,,,,,,,,,,b'missing',,,,,,,,,,,,,,,,,,19.46935,4263.68156,21.00872,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600331.0,b'07MS',b'082700',82611.0,b'GBR1102',b'8260000',1.0,2.0,313.0,4.0,1.0,100.0,,,,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,932.0,829.0,16.0,11.0,36.0,272.0,559.0,559.0,125.0,132.0,132.0,143.0,85.0,30.0,85.0,30.0,85.0,30.0,15.0,1.0,4.0,0.0,100.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,b'0827001',1.0,2.0,2.0,2.0,2.0,1.0,7.0,30.0,2.0,,1.0,3.0,1.0,1.0,1.0,b'missing',3.0,17.61,1761.0,2.0551,1.0,100.0,1.0,1.0,0.155,0.04,23.0,3.0,0.4997,0.2633,0.1945,-0.7833,,10.10502,2310.1109,10.90398,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600332.0,b'07MS',b'082700',82613.0,b'GBR1315',b'8260000',1.0,2.0,379.0,1.0,1.0,100.0,,,,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,306.0,271.0,72.0,44.0,20.0,78.0,40.0,40.0,20.0,20.0,20.0,50.0,20.0,18.0,20.0,14.0,20.0,18.0,5.0,5.0,1.0,0.0,60.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827001',1.0,2.0,2.0,2.0,2.0,,12.0,83.0,6.0,1.0,2.0,,1.0,1.0,2.0,b'missing',3.0,19.8966,577.0,0.5128,1.0,29.0,0.931,1.0,0.2586,0.0345,28.0,3.0,0.6606,0.5859,-0.2686,0.2266,,3.35332,200.77936,3.61846,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600333.0,b'07MS',b'082700',82613.0,b'GBR1317',b'8260000',1.0,2.0,313.0,4.0,1.0,100.0,,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,701.0,725.0,23.0,19.0,31.0,230.0,580.0,580.0,80.0,5.0,80.0,100.0,,,,,,,,,,,100.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,b'0827001',1.0,2.0,2.0,2.0,2.0,,16.0,59.0,1.0,2.0,2.0,,1.0,2.0,1.0,b'missing',3.0,,1426.0,2.5217,1.0,,,,,,28.0,2.0,-0.2376,-0.3163,0.1795,0.2266,,1.0858,276.39987,1.17165,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600334.0,b'07MS',b'082700',82612.0,b'GBR1234',b'8260000',1.0,2.0,313.0,2.0,1.0,95.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,304.0,332.0,6.0,30.0,50.0,91.0,150.0,150.0,30.0,44.0,44.0,56.0,62.0,3.0,62.0,,62.0,,12.0,,6.0,,20.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,b'0827002',1.0,2.0,2.0,1.0,1.0,,50.0,50.0,20.0,10.0,1.0,3.0,2.0,2.0,1.0,b'missing',3.0,10.0157,636.0,1.6484,1.0,63.5,0.9764,0.9764,0.189,0.0945,28.0,3.0,-0.3123,-1.4551,-0.8443,-1.2943,,2.71256,229.21286,2.92703,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600335.0,b'07MS',b'082700',82611.0,b'GBR1111',b'8260000',1.0,2.0,313.0,2.0,2.0,100.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,358.0,363.0,,,,145.0,100.0,100.0,10.0,40.0,40.0,50.0,40.0,,40.0,,40.0,,,,,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,b'0827002',2.0,2.0,,2.0,2.0,,,,,,2.0,,1.0,1.0,1.0,b'missing',2.0,18.025,721.0,0.6897,1.0,40.0,1.0,1.0,,,28.0,3.0,-1.4212,-1.4551,-0.335,-0.1662,,19.46935,2506.59582,21.00872,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600336.0,b'07MS',b'082700',82613.0,b'GBR1315',b'8260000',1.0,2.0,313.0,4.0,1.0,100.0,,,,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,911.0,852.0,20.0,30.0,10.0,274.0,300.0,300.0,100.0,20.0,80.0,100.0,,,85.0,15.0,100.0,,20.0,,10.0,,100.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827001',1.0,1.0,1.0,1.0,2.0,1.0,25.0,77.0,2.0,2.0,2.0,,1.0,1.0,1.0,b'missing',3.0,,1763.0,1.0949,1.0,,,,,,23.0,3.0,1.2478,1.1514,-0.0384,-0.5582,,1.31585,334.12989,1.41988,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600338.0,b'07MS',b'082700',82612.0,b'GBR1233',b'8260000',1.0,2.0,313.0,4.0,1.0,100.0,,,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,100.0,400.0,10.0,43.0,80.0,75.0,70.0,70.0,0.0,30.0,30.0,34.0,33.0,1.0,33.0,1.0,33.0,1.0,3.0,,1.0,,10.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,b'0827001',1.0,2.0,2.0,2.0,2.0,,20.0,90.0,1.0,,1.0,2.0,1.0,2.0,1.0,b'missing',3.0,14.9254,500.0,0.9333,1.0,33.5,1.0,1.0,0.0896,0.0299,28.0,3.0,2.9595,1.5435,0.3892,0.23,,3.45378,242.703,3.72685,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600339.0,b'07MS',b'082700',82611.0,b'GBR1102',b'8260000',1.0,2.0,313.0,3.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,550.0,612.0,7.0,13.0,25.0,232.0,200.0,200.0,100.0,50.0,50.0,80.0,,,,,,,,,,,10.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,b'0827001',1.0,1.0,2.0,2.0,1.0,0.0,20.0,20.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,b'missing',3.0,,1162.0,0.8621,1.0,,,,,,23.0,3.0,-0.4873,-0.7828,-0.0384,-0.0452,,12.37436,2511.99588,13.35276,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600340.0,b'07MS',b'082700',82613.0,b'GBR1317',b'8260000',1.0,2.0,313.0,2.0,1.0,100.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,752.0,767.0,5.0,17.0,5.0,215.0,457.0,457.0,300.0,0.0,84.0,114.0,89.0,21.0,88.0,21.0,89.0,21.0,17.0,2.0,3.0,0.0,100.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827001',2.0,1.0,2.0,2.0,2.0,,85.0,,3.0,80.0,2.0,,1.0,1.0,1.0,b'missing',3.0,15.2663,1519.0,2.1256,1.0,99.5,0.9899,1.0,0.1809,0.0302,28.0,3.0,,,-0.0384,-0.1662,,1.22343,244.75595,1.32016,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600341.0,b'07MS',b'082700',82613.0,b'GBR1317',b'8260000',1.0,2.0,313.0,2.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,,25.0,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,b'0827002',,,,,,0.0,,,,,1.0,3.0,1.0,1.0,2.0,b'missing',3.0,,,,,,,,,,28.0,3.0,0.1,-1.4551,0.6058,0.2266,,2.38345,235.09376,2.5719,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600343.0,b'07MS',b'082700',82611.0,b'GBR1102',b'8260000',1.0,2.0,313.0,3.0,1.0,100.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,868.0,2.0,5.0,12.0,149.0,300.0,300.0,90.0,42.0,20.0,500.0,37.0,14.0,,,37.0,14.0,10.0,3.0,1.0,,100.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827001',1.0,2.0,2.0,2.0,2.0,,35.0,90.0,1.0,1.0,2.0,,1.0,1.0,2.0,b'missing',3.0,19.7273,868.0,2.0134,1.0,44.0,,1.0,0.2614,0.0227,23.0,3.0,-0.6844,-1.4551,-0.0384,0.2266,,24.33625,2813.27058,26.26042,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600344.0,b'07MS',b'082700',82611.0,b'GBR1104',b'8260000',1.0,2.0,313.0,3.0,1.0,100.0,,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,422.0,403.0,25.0,20.0,35.0,150.0,200.0,200.0,50.0,50.0,50.0,70.0,56.0,,52.0,,55.0,,10.0,,1.0,,99.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,b'0827002',2.0,2.0,2.0,2.0,1.0,5.0,27.0,67.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,b'missing',3.0,14.7321,825.0,1.3333,1.0,56.0,0.9286,0.9821,0.1786,0.0179,23.0,2.0,1.4783,0.592,1.0522,-0.1662,,19.46207,2823.90078,21.00086,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600345.0,b'07MS',b'082700',82611.0,b'GBR1111',b'8260000',1.0,2.0,313.0,2.0,2.0,100.0,,,,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,480.0,521.0,1.0,25.0,22.0,174.0,15.0,15.0,0.0,70.0,70.0,70.0,57.0,13.0,57.0,13.0,57.0,13.0,2.0,1.0,0.0,0.0,10.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,b'0827002',2.0,2.0,2.0,2.0,2.0,,24.0,78.0,3.0,1.0,2.0,,2.0,1.0,2.0,b'missing',2.0,15.7638,1001.0,0.0862,1.0,63.5,1.0,1.0,0.0394,0.0,28.0,2.0,1.2478,-0.3163,-0.0956,0.2266,,18.35126,2981.16271,19.80223,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600346.0,b'07MS',b'082700',82611.0,b'GBR1111',b'8260000',1.0,2.0,313.0,4.0,2.0,100.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,432.0,478.0,35.0,53.0,82.0,144.0,1000.0,1000.0,400.0,40.0,40.0,1000.0,55.0,18.0,55.0,12.0,55.0,8.0,3.0,0.0,1.0,0.0,70.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827001',2.0,2.0,2.0,2.0,2.0,,10.0,15.0,5.0,,2.0,,1.0,1.0,1.0,b'missing',2.0,14.2188,910.0,6.9444,1.0,64.0,0.9531,0.9219,0.0469,0.0156,18.0,3.0,-1.4212,-1.4551,-0.5078,0.2266,,22.08525,2150.16449,23.83144,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600347.0,b'07MS',b'082700',82611.0,b'GBR1112',b'8260000',1.0,2.0,313.0,4.0,2.0,100.0,,,,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,944.0,887.0,20.0,5.0,7.0,243.0,170.0,170.0,110.0,17.0,90.0,120.0,76.0,41.0,75.0,38.0,54.0,17.0,21.0,21.0,,1.0,100.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827001',1.0,1.0,2.0,2.0,2.0,,10.0,20.0,1.0,1.0,2.0,,1.0,1.0,1.0,b'missing',2.0,18.9741,1831.0,0.6996,1.0,96.5,0.9741,0.6477,0.3264,0.0052,28.0,3.0,1.7368,0.592,0.1795,-0.1791,,12.16581,1728.60589,13.12771,b'  01MAY19:20:20:16',,
